regimen_id,regimen_name,source_component_count,projected_component_count,projected_components_json,excluded_components_json,added_lexical_components_json,explicit_missing_curated_components_json,benchmark_eligible,reason
1289,hidac and g-csf,1,0,[],"[""Filgrastim""]",[],[],false,fewer_than_two_direct_lexical_components
1290,hidac and midostaurin,1,0,[],"[""midostaurin""]",[],[],false,fewer_than_two_direct_lexical_components
1291,hidac and quizartinib,1,0,[],"[""Afatinib""]",[],[],false,fewer_than_two_direct_lexical_components
1292,high-dose cytarabine monotherapy (hidac),0,0,[],[],[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
1293,high-dose interleukin-2,1,0,[],"[""aldesleukin""]",[],[],false,fewer_than_two_direct_lexical_components
1294,hlh-2004 regimen,2,0,[],"[""cyclosporine"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
1295,hlh-94 regimen,2,0,[],"[""cyclosporine"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
1296,hoap-bleo,2,0,[],"[""Bleomycin"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1297,hydrocortisone monotherapy,1,0,[],"[""hydrocortisone""]",[],[],false,fewer_than_two_direct_lexical_components
1298,hydroxyurea and imatinib,2,2,"[""Hydroxyurea"",""Imatinib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1299,hydroxyurea and plicamycin,2,2,"[""Hydroxyurea"",""plicamycin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1300,hydroxyurea and rt,1,0,[],"[""Hydroxyurea""]",[],[],false,fewer_than_two_direct_lexical_components
1301,hydroxyurea and voxelotor,1,0,[],"[""voxelotor""]",[],"[""Hydroxyurea""]",false,explicit_curated_component_missing_from_uotd_links
1302,hydroxyurea monotherapy,1,0,[],"[""Hydroxyurea""]",[],[],false,fewer_than_two_direct_lexical_components
1303,hyper-cvad,3,0,[],"[""Cyclophosphamide"",""Mesna"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1304,hyper-cvad/ma,3,0,[],"[""Cyclophosphamide"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1305,hyper-cvad/ma and dasatinib,4,0,[],"[""Cyclophosphamide"",""Dasatinib"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1306,hyper-cvad/ma and everolimus,4,0,[],"[""Cyclophosphamide"",""Everolimus"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1307,hyper-cvad/ma and imatinib,4,0,[],"[""Cyclophosphamide"",""Imatinib"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1308,hyper-cvad/ma and ponatinib,4,0,[],"[""Cyclophosphamide"",""Methotrexate"",""Ponatinib"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1309,hyperchidam,2,0,[],"[""Cyclophosphamide"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1310,iap,2,0,[],"[""Idarubicin"",""pravastatin""]",[],[],false,fewer_than_two_direct_lexical_components
1311,ibritumomab tiuxetan protocol,2,0,[],"[""ibritumomab tiuxetan"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1312,ibrutinib and obinutuzumab,2,2,"[""Ibrutinib"",""Obinutuzumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1313,ibrutinib and ofatumumab,2,2,"[""Ibrutinib"",""ofatumumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1314,ibrutinib and rituximab,2,2,"[""Ibrutinib"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1315,ibrutinib and ublituximab,2,2,"[""Ibrutinib"",""ublituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1316,ibrutinib and venetoclax,2,2,"[""Ibrutinib"",""Venetoclax""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1317,ibrutinib monotherapy,1,0,[],"[""Ibrutinib""]",[],[],false,fewer_than_two_direct_lexical_components
1318,"ibrutinib, venetoclax, obinutuzumab",3,3,"[""Ibrutinib"",""Obinutuzumab"",""Venetoclax""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1319,"ic and norethandrolone/6-mp, mtx, norethandrolone",4,0,[],"[""Idarubicin"",""Mercaptopurine"",""Methotrexate"",""norethandrolone""]",[],[],false,fewer_than_two_direct_lexical_components
1320,ice and atra,3,0,[],"[""Etoposide"",""Idarubicin"",""Tretinoin""]",[],[],false,fewer_than_two_direct_lexical_components
1321,ice-v,5,0,[],"[""Carboplatin"",""Etoposide"",""Ifosfamide"",""Mesna"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1322,icl,2,0,[],"[""Idarubicin"",""Lomustine""]",[],[],false,fewer_than_two_direct_lexical_components
1323,icotinib monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
1324,idac and sorafenib,1,0,[],"[""Sorafenib""]",[],[],false,fewer_than_two_direct_lexical_components
1325,"idarubicin, l-asparaginase, vincristine, prednisone",3,0,[],"[""Asparaginase"",""Idarubicin"",""Vincristine""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
1326,"idarubicin, then mitoxantrone, then idarubicin",2,2,"[""Idarubicin"",""mitoxantrone""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1327,"idarubicin, then mitoxantrone, then idarubicin, with atra",3,2,"[""Idarubicin"",""mitoxantrone""]","[""Tretinoin""]",[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1328,iddenpc,3,0,[],"[""Cyclophosphamide"",""Epirubicin"",""Paclitaxel""]",[],[],false,fewer_than_two_direct_lexical_components
1329,iddepc,3,0,[],"[""Cyclophosphamide"",""Epirubicin"",""Paclitaxel""]",[],[],false,fewer_than_two_direct_lexical_components
1330,idecabtagene vicleucel monotherapy,1,0,[],"[""idecabtagene vicleucel""]",[],[],false,fewer_than_two_direct_lexical_components
1331,idelalisib and ofatumumab,2,2,"[""Idelalisib"",""ofatumumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1332,idelalisib and rituximab,2,2,"[""Idelalisib"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1333,idelalisib monotherapy,1,0,[],"[""Idelalisib""]",[],[],false,fewer_than_two_direct_lexical_components
1334,idmtx,1,0,[],"[""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1335,idr,2,0,[],"[""Ixazomib"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1336,ie,2,0,[],"[""Etoposide"",""Ifosfamide""]",[],[],false,fewer_than_two_direct_lexical_components
1337,ifcr,4,0,[],"[""Cyclophosphamide"",""fludarabine"",""Ibrutinib"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1338,ifl,3,0,[],"[""Fluorouracil"",""folic acid"",""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
1339,ifl and bevacizumab,4,0,[],"[""Bevacizumab"",""Fluorouracil"",""folic acid"",""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
1340,ifn+dtic,1,0,[],"[""Dacarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
1341,ifosfamide and gemcitabine,2,2,"[""Gemcitabine"",""Ifosfamide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1342,ifosfamide and methotrexate,2,2,"[""Ifosfamide"",""Methotrexate""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1343,ifosfamide and paclitaxel,2,2,"[""Ifosfamide"",""Paclitaxel""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1344,ifosfamide and vinorelbine,2,2,"[""Ifosfamide"",""Vinorelbine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1345,ifosfamide monotherapy,1,0,[],"[""Ifosfamide""]",[],[],false,fewer_than_two_direct_lexical_components
1346,ifovp,3,0,[],"[""Etoposide"",""Ifosfamide"",""Mesna""]",[],[],false,fewer_than_two_direct_lexical_components
1347,igev,3,0,[],"[""Gemcitabine"",""Ifosfamide"",""Vinorelbine""]",[],[],false,fewer_than_two_direct_lexical_components
1348,igev and g-csf,3,0,[],"[""Gemcitabine"",""Ifosfamide"",""Vinorelbine""]",[],[],false,fewer_than_two_direct_lexical_components
1349,il-2 and gm-csf,1,0,[],"[""aldesleukin""]",[],[],false,fewer_than_two_direct_lexical_components
1350,imatinib and interferon alfa,1,0,[],"[""Imatinib""]",[],[],false,fewer_than_two_direct_lexical_components
1351,imatinib and lodac,1,0,[],"[""Imatinib""]",[],[],false,fewer_than_two_direct_lexical_components
1352,imatinib and peginterferon alfa-2a,2,2,"[""Imatinib"",""peginterferon alfa-2a""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1353,imatinib and prednisone,1,0,[],"[""Imatinib""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
1354,imatinib monotherapy,1,0,[],"[""Imatinib""]",[],[],false,fewer_than_two_direct_lexical_components
1355,"imatinib, vincristine, dexamethasone",2,0,[],"[""Imatinib"",""Vincristine""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
1356,"imatinib, vincristine, prednisone",2,0,[],"[""Imatinib"",""Vincristine""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
1357,imf,4,0,[],"[""Fluorouracil"",""Ifosfamide"",""Mesna"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1358,infigratinib monotherapy,1,0,[],"[""infigratinib""]",[],[],false,fewer_than_two_direct_lexical_components
1359,inotuzumab ozogamicin monotherapy,1,0,[],"[""inotuzumab ozogamicin""]",[],[],false,fewer_than_two_direct_lexical_components
1360,interferon alfa and dexamethasone,0,0,[],[],[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
1361,interferon alfa-2a and isotretinoin,2,2,"[""interferon alfa-2a"",""isotretinoin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1362,interferon alfa-2a monotherapy,1,0,[],"[""interferon alfa-2a""]",[],[],false,fewer_than_two_direct_lexical_components
1363,interferon alfa-2b and prednisone,1,0,[],"[""interferon gamma-1b""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
1364,interferon alfa-2b and thalidomide,2,0,[],"[""interferon gamma-1b"",""Thalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1365,interferon alfa-2b and zidovudine,2,0,[],"[""interferon gamma-1b"",""zidovudine""]",[],[],false,fewer_than_two_direct_lexical_components
1366,interferon alfa-2b monotherapy,1,0,[],"[""interferon gamma-1b""]",[],[],false,fewer_than_two_direct_lexical_components
1367,interferon alfa-2c monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
1368,interferon alfa-n1 monotherapy,1,0,[],"[""interferon alfa-n1""]",[],[],false,fewer_than_two_direct_lexical_components
1369,intermittent adt,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
1370,international all trial consolidation,4,0,[],"[""Cyclophosphamide"",""Etoposide"",""Thioguanine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1371,intraperitoneal 5-fu,2,0,[],"[""Fluorouracil"",""folic acid""]",[],[],false,fewer_than_two_direct_lexical_components
1372,intraperitoneal hyperthermic mitomycin,1,0,[],"[""Mitomycin""]",[],[],false,fewer_than_two_direct_lexical_components
1373,intraperitoneal hyperthermic oxaliplatin,3,0,[],"[""Fluorouracil"",""folic acid"",""Oxaliplatin""]",[],[],false,fewer_than_two_direct_lexical_components
1374,intravesicular doxorubicin monotherapy,0,0,[],[],[],"[""Doxorubicin""]",false,explicit_curated_component_missing_from_uotd_links
1375,intravesicular gemcitabine monotherapy,1,0,[],"[""Gemcitabine""]",[],[],false,fewer_than_two_direct_lexical_components
1376,intravesicular mitomycin monotherapy,1,0,[],"[""Mitomycin""]",[],[],false,fewer_than_two_direct_lexical_components
1377,intravesicular thiotepa monotherapy,1,0,[],"[""thiotepa""]",[],[],false,fewer_than_two_direct_lexical_components
1378,intravesicular valrubicin monotherapy,1,0,[],"[""valrubicin""]",[],[],false,fewer_than_two_direct_lexical_components
1379,ip carboplatin and paclitaxel,2,2,"[""Carboplatin"",""Paclitaxel""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1380,ip cisplatin and cyclophosphamide,2,2,"[""Cisplatin"",""Cyclophosphamide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1381,ip cisplatin and paclitaxel,2,2,"[""Cisplatin"",""Paclitaxel""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1382,ip-bcd,5,0,[],"[""Bleomycin"",""Cisplatin"",""Cyclophosphamide"",""dactinomycin"",""Ifosfamide""]",[],[],false,fewer_than_two_direct_lexical_components
1383,ipb,3,0,[],"[""Bevacizumab"",""Cisplatin"",""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
1384,ipilimumab and nivolumab,2,2,"[""Ipilimumab"",""Nivolumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1385,ipilimumab and rt,1,0,[],"[""Ipilimumab""]",[],[],false,fewer_than_two_direct_lexical_components
1386,ipilimumab monotherapy,1,0,[],"[""Ipilimumab""]",[],[],false,fewer_than_two_direct_lexical_components
1387,ipilimumab-nivolumab,2,2,"[""Ipilimumab"",""Nivolumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1388,iptacopan monotherapy,1,0,[],"[""iptacopan""]",[],[],false,fewer_than_two_direct_lexical_components
1389,ir-chop/r-dhaox,5,0,[],"[""Cyclophosphamide"",""Ibrutinib"",""Oxaliplatin"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1390,ir-chop/r-dhap,5,0,[],"[""Cisplatin"",""Cyclophosphamide"",""Ibrutinib"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1391,ird,2,0,[],"[""Ixazomib"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1392,irinotecan and bevacizumab,2,2,"[""Bevacizumab"",""Irinotecan""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1393,irinotecan and cetuximab,2,2,"[""Cetuximab"",""Irinotecan""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1394,irinotecan and mitomycin,2,2,"[""Irinotecan"",""Mitomycin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1395,irinotecan and temozolomide,2,2,"[""Irinotecan"",""Temozolomide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1396,irinotecan liposomal monotherapy,1,0,[],"[""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
1397,irinotecan monotherapy,1,0,[],"[""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
1398,"irinotecan, temozolomide, dinutuximab",3,3,"[""dinutuximab"",""Irinotecan"",""Temozolomide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1399,"irinotecan, vemurafenib, cetuximab",3,3,"[""Cetuximab"",""Irinotecan"",""Vemurafenib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1400,iris,1,0,[],"[""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
1401,iris and bevacizumab,2,0,[],"[""Bevacizumab"",""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
1402,irox,2,0,[],"[""Irinotecan"",""Oxaliplatin""]",[],[],false,fewer_than_two_direct_lexical_components
1403,isa-kd,2,0,[],"[""Carfilzomib"",""isatuximab""]",[],[],false,fewer_than_two_direct_lexical_components
1404,isa-pd,2,0,[],"[""isatuximab"",""Pomalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1405,isa-rvd,3,0,[],"[""Bortezomib"",""isatuximab"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1406,isotretinoin and dinutuximab beta,2,2,"[""dinutuximab"",""isotretinoin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1407,isotretinoin monotherapy,1,0,[],"[""isotretinoin""]",[],[],false,fewer_than_two_direct_lexical_components
1408,ivac,4,0,[],"[""Etoposide"",""Ifosfamide"",""Mesna"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1409,ive,3,0,[],"[""Epirubicin"",""Etoposide"",""Ifosfamide""]",[],[],false,fewer_than_two_direct_lexical_components
1410,ivosidenib monotherapy,1,0,[],"[""ivosidenib""]",[],[],false,fewer_than_two_direct_lexical_components
1411,ixabepilone monotherapy,1,0,[],"[""ixabepilone""]",[],[],false,fewer_than_two_direct_lexical_components
1412,ixazomib and dexamethasone,2,0,[],"[""Ifosfamide"",""Ixazomib""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
1413,ixazomib monotherapy,1,0,[],"[""Ixazomib""]",[],[],false,fewer_than_two_direct_lexical_components
1414,jeb,3,0,[],"[""Bleomycin"",""Carboplatin"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
1415,kave,2,0,[],"[""estramustine"",""ketoconazole""]",[],[],false,fewer_than_two_direct_lexical_components
1416,kcd,2,0,[],"[""Carfilzomib"",""Cyclophosphamide""]",[],[],false,fewer_than_two_direct_lexical_components
1417,kd-pace,4,0,[],"[""Carfilzomib"",""Cisplatin"",""Cyclophosphamide"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
1418,ketoconazole and hydrocortisone,2,2,"[""hydrocortisone"",""ketoconazole""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1419,"ketoconazole, hydrocortisone, dutasteride",3,3,"[""dutasteride"",""hydrocortisone"",""ketoconazole""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1420,kgc,1,0,[],"[""carbenicillin""]",[],[],false,fewer_than_two_direct_lexical_components
1421,kmp,5,0,[],"[""Carfilzomib"",""Lomustine"",""Melphalan"",""Methotrexate"",""Procarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
1422,krd-pace,5,0,[],"[""Carfilzomib"",""Cisplatin"",""Cyclophosphamide"",""Etoposide"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1423,krdc,3,0,[],"[""Carfilzomib"",""Cyclophosphamide"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1424,ktd,2,0,[],"[""Carfilzomib"",""Thalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1425,l-asparaginase and methotrexate,2,2,"[""Asparaginase"",""Methotrexate""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1426,l-asparaginase monotherapy,1,0,[],"[""Asparaginase""]",[],[],false,fewer_than_two_direct_lexical_components
1427,"l-asparaginase, vincristine, dexamethasone",2,0,[],"[""Asparaginase"",""Vincristine""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
1428,"l-asparaginase, vincristine, prednisolone",2,2,"[""Asparaginase"",""Vincristine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1429,"l-asparaginase, vincristine, prednisone",2,0,[],"[""Asparaginase"",""Vincristine""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
